  0.4675324675324676E+00   0.0000000000000000E+00   0.3329788940312795E+00   0.3329764932906553E+00  -0.3331175768867763E+00   0.0000000000000000E+00   0.1441455405786286E+00
  0.4715284715284715E+00   0.0000000000000000E+00   0.3282025326610902E+00   0.3282001372402741E+00  -0.3283409837712993E+00   0.0000000000000000E+00   0.1398353737235034E+00
  0.4755244755244755E+00   0.0000000000000000E+00   0.3234840932729539E+00   0.3234817031740921E+00  -0.3236223075080980E+00   0.0000000000000000E+00   0.1356245479406110E+00
  0.4795204795204795E+00   0.0000000000000000E+00   0.3188228275393584E+00   0.3188204427647677E+00  -0.3189607996647628E+00   0.0000000000000000E+00   0.1315117148047021E+00
  0.4835164835164836E+00   0.0000000000000000E+00   0.3142179925589528E+00   0.3142156131111410E+00  -0.3143557172323316E+00   0.0000000000000000E+00   0.1274955081928370E+00
  0.4875124875124875E+00   0.0000000000000000E+00   0.3096688511459991E+00   0.3096664770276908E+00  -0.3098063229146624E+00   0.0000000000000000E+00   0.1235745463764050E+00
  0.4915084915084916E+00   0.0000000000000000E+00   0.3051746720927231E+00   0.3051723033068783E+00  -0.3053118853906959E+00   0.0000000000000000E+00   0.1197474340270055E+00
  0.4955044955044955E+00   0.0000000000000000E+00   0.3007347304065199E+00   0.3007323669563579E+00  -0.3008716795515780E+00   0.0000000000000000E+00   0.1160127641379692E+00
  0.4995004995004995E+00   0.0000000000000000E+00   0.2963483075231018E+00   0.2963459494121208E+00  -0.2964849867137120E+00   0.0000000000000000E+00   0.1123691198630425E+00
  0.5034965034965035E+00   0.0000000000000000E+00   0.2920146914981217E+00   0.2920123387301206E+00  -0.2921510948102951E+00   0.0000000000000000E+00   0.1088150762744353E+00
  0.5074925074925075E+00   0.0000000000000000E+00   0.2877331771775882E+00   0.2877308297566855E+00  -0.2878692985616336E+00   0.0000000000000000E+00   0.1053492020416351E+00
  0.5114885114885116E+00   0.0000000000000000E+00   0.2835030663491669E+00   0.2835007242798201E+00  -0.2836388996263451E+00   0.0000000000000000E+00   0.1019700610331566E+00
  0.5154845154845156E+00   0.0000000000000000E+00   0.2793236678752847E+00   0.2793213311623106E+00  -0.2794592067343645E+00   0.0000000000000000E+00   0.9867621384300158E-01
  0.5194805194805195E+00   0.0000000000000000E+00   0.2751942978096232E+00   0.2751919664582174E+00  -0.2753295358033304E+00   0.0000000000000000E+00   0.9546621924391353E-01
  0.5234765234765236E+00   0.0000000000000000E+00   0.2711142794975737E+00   0.2711119535133277E+00  -0.2712492100389285E+00   0.0000000000000000E+00   0.9233863556917767E-01
  0.5274725274725275E+00   0.0000000000000000E+00   0.2670829436621403E+00   0.2670806230510626E+00  -0.2672175600206898E+00   0.0000000000000000E+00   0.8929202202509240E-01
  0.5314685314685315E+00   0.0000000000000000E+00   0.2630996284759753E+00   0.2630973132445082E+00  -0.2632339237739026E+00   0.0000000000000000E+00   0.8632493993597769E-01
  0.5354645354645355E+00   0.0000000000000000E+00   0.2591636796208477E+00   0.2591613697758849E+00  -0.2592976468289675E+00   0.0000000000000000E+00   0.8343595392380761E-01
  0.5394605394605395E+00   0.0000000000000000E+00   0.2552744503349920E+00   0.2552721458838984E+00  -0.2554080822686219E+00   0.0000000000000000E+00   0.8062363302431191E-01
  0.5434565434565435E+00   0.0000000000000000E+00   0.2514313014495031E+00   0.2514290024001322E+00  -0.2515645907642067E+00   0.0000000000000000E+00   0.7788655174161976E-01
  0.5474525474525476E+00   0.0000000000000000E+00   0.2476336014142588E+00   0.2476313077749687E+00  -0.2477665406014607E+00   0.0000000000000000E+00   0.7522329104329543E-01
  0.5514485514485516E+00   0.0000000000000000E+00   0.2438807263142656E+00   0.2438784380939389E+00  -0.2440133076967299E+00   0.0000000000000000E+00   0.7263243929777323E-01
  0.5554445554445555E+00   0.0000000000000000E+00   0.2401720598772614E+00   0.2401697770853222E+00  -0.2403042756044322E+00   0.0000000000000000E+00   0.7011259315614438E-01
  0.5594405594405595E+00   0.0000000000000000E+00   0.2365069934726342E+00   0.2365047161190663E+00  -0.2366388355158336E+00   0.0000000000000000E+00   0.6766235838002975E-01
  0.5634365634365635E+00   0.0000000000000000E+00   0.2328849261028820E+00   0.2328826541982466E+00  -0.2330163862503597E+00   0.0000000000000000E+00   0.6528035061760212E-01
  0.5674325674325674E+00   0.0000000000000000E+00   0.2293052643878408E+00   0.2293029979432944E+00  -0.2294363342396734E+00   0.0000000000000000E+00   0.6296519612950088E-01
  0.5714285714285715E+00   0.0000000000000000E+00   0.2257674225422603E+00   0.2257651615695727E+00  -0.2258980935050917E+00   0.0000000000000000E+00   0.6071553246648225E-01
  0.5754245754245755E+00   0.0000000000000000E+00   0.2222708223471284E+00   0.2222685668587009E+00  -0.2224010856287515E+00   0.0000000000000000E+00   0.5853000910056499E-01
  0.5794205794205795E+00   0.0000000000000000E+00   0.2188148931155043E+00   0.2188126431243879E+00  -0.2189447397192765E+00   0.0000000000000000E+00   0.5640728801151951E-01
  0.5834165834165834E+00   0.0000000000000000E+00   0.2153990716528207E+00   0.2153968271727350E+00  -0.2155284923719087E+00   0.0000000000000000E+00   0.5434604423029205E-01
  0.5874125874125874E+00   0.0000000000000000E+00   0.2120228022124453E+00   0.2120205632577974E+00  -0.2121517876238946E+00   0.0000000000000000E+00   0.5234496634116129E-01
  0.5914085914085914E+00   0.0000000000000000E+00   0.2086855364466927E+00   0.2086833030325965E+00  -0.2088140769053174E+00   0.0000000000000000E+00   0.5040275694423180E-01
  0.5954045954045954E+00   0.0000000000000000E+00   0.2053867333536112E+00   0.2053845054959073E+00  -0.2055148189856990E+00   0.0000000000000000E+00   0.4851813307987347E-01
  0.5994005994005995E+00   0.0000000000000000E+00   0.2021258592200026E+00   0.2021236369352790E+00  -0.2022534799168295E+00   0.0000000000000000E+00   0.4668982661672672E-01
  0.6033966033966034E+00   0.0000000000000000E+00   0.1989023875608626E+00   0.1989001708664740E+00  -0.1990295329720116E+00   0.0000000000000000E+00   0.4491658460477679E-01
  0.6073926073926074E+00   0.0000000000000000E+00   0.1957157990554242E+00   0.1957135879695142E+00  -0.1958424585819049E+00   0.0000000000000000E+00   0.4319716959498787E-01
  0.6113886113886114E+00   0.0000000000000000E+00   0.1925655814803834E+00   0.1925633760219043E+00  -0.1926917442675471E+00   0.0000000000000000E+00   0.4153035992702387E-01
  0.6153846153846154E+00   0.0000000000000000E+00   0.1894512296402301E+00   0.1894490298289671E+00  -0.1895768845704753E+00   0.0000000000000000E+00   0.3991494998640982E-01
  0.6193806193806194E+00   0.0000000000000000E+00   0.1863722452950847E+00   0.1863700511516776E+00  -0.1864973809803482E+00   0.0000000000000000E+00   0.3834975043256602E-01
  0.6233766233766235E+00   0.0000000000000000E+00   0.1833281370861344E+00   0.1833259486321024E+00  -0.1834527418601635E+00   0.0000000000000000E+00   0.3683358839902506E-01
  0.6273726273726274E+00   0.0000000000000000E+00   0.1803184204589457E+00   0.1803162377167117E+00  -0.1804424823693460E+00   0.0000000000000000E+00   0.3536530766716788E-01
  0.6313686313686315E+00   0.0000000000000000E+00   0.1773426175847763E+00   0.1773404405776912E+00  -0.1774661243848327E+00   0.0000000000000000E+00   0.3394376881472697E-01
  0.6353646353646354E+00   0.0000000000000000E+00   0.1744002572801127E+00   0.1743980860324822E+00  -0.1745231964203782E+00   0.0000000000000000E+00   0.3256784934030084E-01
  0.6393606393606395E+00   0.0000000000000000E+00   0.1714908749244288E+00   0.1714887094615400E+00  -0.1716132335440788E+00   0.0000000000000000E+00   0.3123644376504366E-01
  0.6433566433566434E+00   0.0000000000000000E+00   0.1686140123764787E+00   0.1686118527246295E+00  -0.1687357772944273E+00   0.0000000000000000E+00   0.2994846371271342E-01
